Вид транспорта;Класс ТС;Транспорт;Пробег,км;Пробег по ПЛ, км;delta Пробег;delta Пробег, % (Пробег/ПЛ);Время в наряде, ч;Время ДВС, ч;Время работы по ПЛ, ч;delta Работа;delta Работа, % (ДВС/Пробег ПЛ);Факт. расход, л;Расход по ПЛ, л;delta Расход;delta Расход, % (Факт/ПЛ);Заправки, л;Заправки по ПЛ, л;delta Заправки;delta Заправки, % (Факт/ПЛ);Время ДО, ч;Работа ДО по ПЛ, ч;delta ДО;delta ДО, % (Факт/ПЛ)
Автотранспорт;Лаборатория с ДЭС;Камаз_лаб-ия_к807ху_174397;511,8;4 812,0;-4 300,2;89,36400846192;7 288,5;110,45;1 212,62;-1 102,2;0,908915980593;3 008,3;5 988,1;-2 979,8;0,4976222777466;3 034,6;4 383,0;-1 348,4;0,3076431667807;3 290,4;398,7;2 891,7;-725,4%
Спецтехника;Бульдозер;SHANTUI SD16F(63)_ак7315_174336;0,0;0,0;0,0;0,00000000000;3 457,0;2 480,51;844,00;1 636,5;-1,938993878357;9 411,8;29 642,7;-20 230,9;0,6824912752402;9 317,0;29 747,2;-20 430,2;0,6867935247578;Нет ДО;78,5;-;-
Спецтехника;Бульдозер;ZOOMLION ZD160S-3(70)_ак4965_бульд_174215;0,0;0,0;0,0;0,00000000000;2 233,0;912,62;810,00;102,6;-0,126687585734;156,4;17 195,7;-17 039,3;0,9909046976306;290,8;17 494,0;-17 203,2;0,9833771578827;Нет ДО;71,3;-;-
Спецтехника;Бульдозер;SHANTUI SD16F(64)_ак7316_174398;0,0;0,0;0,0;0,00000000000;3 669,0;2 554,53;863,00;1 691,5;-1,960057615553;8 625,5;27 891,2;-19 265,7;0,6907451945485;8 542,0;27 764,0;-19 222,0;0,6923353983576;Нет ДО;71,2;-;-
Спецтехника;Бульдозер;SHANTUI SD17(67)_ан0138_175716;0,0;0,0;0,0;0,00000000000;3 414,6;2 222,50;830,00;1 392,5;-1,677706492637;6 245,6;24 103,0;-17 857,4;0,7408783294810;6 145,4;23 723,0;-17 577,6;0,7409518189099;Нет ДО;66,5;-;-
Спецтехника;Бульдозер;SHANTUI SD16F(61)_ае5298_174035;0,0;0,0;0,0;0,00000000000;3 338,0;1 859,44;663,00;1 196,4;-1,804586475616;4 519,3;24 306,6;-19 787,3;0,8140706928791;4 739,2;24 142,0;-19 402,8;0,8036948057327;Нет ДО;59,9;-;-
Спецтехника;Бульдозер;ZOOMLION ZD160S-3(74)_ае8881_174147;0,0;0,0;0,0;0,00000000000;1 388,0;766,06;732,00;34,1;-0,046536505768;8,6;9 928,7;-9 920,1;0,9991338267835;139,8;10 154,0;-10 014,2;0,9862320267875;Нет ДО;54,0;-;-
Спецтехника;Бульдозер;ZOOMLION ZD160S-3(71)_ак4966_бульд_174214;0,0;0,0;0,0;0,00000000000;2 233,0;1 271,77;941,00;330,8;-0,351512575275;262,2;11 971,2;-11 709,0;0,9780974338412;319,9;12 255,0;-11 935,1;0,9738963688290;Нет ДО;46,3;-;-
Спецтехника;Буровая установка;МТЧ_урб_101_рт2069_168989;0,0;0,0;0,0;0,00000000000;3 224,0;1 095,86;409,00;686,9;-1,679367698995;1 985,4;12 040,7;-10 055,3;0,8351092544453;1 992,8;12 271,9;-10 279,1;0,8376127576007;Нет ДО;45,9;-;-
Спецтехника;Бульдозер;ZOOMLION ZD160S-3(72)_ак4968_174218;0,0;0,0;0,0;0,00000000000;2 228,0;275,52;713,00;-437,5;0,613570204145;245,9;12 827,1;-12 581,2;0,9808296198355;314,3;12 945,0;-12 630,7;0,9757203553496;Нет ДО;43,6;-;-
Спецтехника;Буровая установка;МТЧ_урб_26_тв0994_157038;0,0;0,0;0,0;0,00000000000;2 840,0;515,59;363,00;152,6;-0,420345117845;1 947,7;11 049,2;-9 101,5;0,8237247945553;2 022,2;11 169,9;-9 147,7;0,8189598832577;Нет ДО;42,5;-;-
Спецтехника;Бульдозер;ZOOMLION ZD160S-3(65)_ак8734_174450;0,0;0,0;0,0;0,00000000000;2 395,9;77,42;649,00;-571,6;0,880710494778;984,1;13 905,1;-12 921,0;0,9292273330621;899,3;14 004,0;-13 104,7;0,9357826335333;Нет ДО;42,4;-;-
Спецтехника;Буровая установка;МТЧ_урб_19_от4122_156086;0,0;0,0;0,0;0,00000000000;2 831,0;768,73;404,00;364,7;-0,902786716172;743,6;11 356,3;-10 612,7;0,9345209267103;891,5;11 570,0;-10 678,5;0,9229469444552;Нет ДО;41,7;-;-
Спецтехника;Буровая установка;МТЧ_урб_123_тв0970_156814;0,0;0,0;0,0;0,00000000000;3 079,0;1 020,84;364,00;656,8;-1,804509310134;2 607,5;11 684,4;-9 076,9;0,7768392044093;2 697,6;11 754,8;-9 057,2;0,7705107700684;Нет ДО;41,6;-;-
Спецтехника;Буровая установка;МТЧ_урб_24_ер4025_165418;0,0;0,0;0,0;0,00000000000;1 710,0;550,19;348,00;202,2;-0,581005747126;373,3;7 725,3;-7 352,0;0,9516785021760;438,2;7 989,7;-7 551,5;0,9451546608525;Нет ДО;40,5;-;-
Спецтехника;Буровая установка;МТЧ_урб_12_тв0925_156610;0,0;0,0;0,0;0,00000000000;3 274,0;1 030,32;368,00;662,3;-1,799784873188;2 447,4;12 439,0;-9 991,6;0,8032473749836;2 426,2;12 562,8;-10 136,6;0,8068742636992;Нет ДО;40,1;-;-
Спецтехника;Буровая установка;МТЧ_урб_20_от4189_156223;0,0;0,0;0,0;0,00000000000;2 754,4;197,59;394,00;-196,4;0,498513818387;181,9;9 944,8;-9 762,9;0,9817089725584;399,9;10 118,5;-9 718,6;0,9604784185657;Нет ДО;39,6;-;-
Спецтехника;Бульдозер;SHANTUI SD16F(62)_ае5297_174034;0,0;0,0;0,0;0,00000000000;2 765,0;1 218,36;427,00;791,4;-1,853291699193;7 827,0;18 255,1;-10 428,1;0,5712421651860;8 029,3;18 319,0;-10 289,7;0,5616955073967;Нет ДО;39,5;-;-
Спецтехника;Буровая установка;МТЧ_урб_02_ох7467_168797;0,0;0,0;0,0;0,00000000000;2 592,0;328,43;362,00;-33,6;0,092734806630;271,3;9 755,9;-9 484,6;0,9721913293939;394,2;9 881,0;-9 486,8;0,9601052525048;Нет ДО;39,1;-;-
Спецтехника;Буровая установка;МТЧ_урб_11_ер4005_165140;0,0;0,0;0,0;0,00000000000;3 154,0;1 060,75;372,00;688,7;-1,851476254480;1 915,5;11 979,6;-10 064,1;0,8401025080241;1 971,8;12 122,4;-10 150,6;0,8373424404408;Нет ДО;39,1;-;-
Спецтехника;Буровая установка;МТЧ_урб_03_рт3296_168997;0,0;0,0;0,0;0,00000000000;2 558,0;655,36;326,00;329,4;-1,010294819359;174,8;8 153,4;-7 978,6;0,9785609596056;391,1;8 326,0;-7 934,9;0,9530266634638;Нет ДО;36,9;-;-
Спецтехника;Буровая установка;МТЧ_урб_01_ох7471_168796;0,0;0,0;0,0;0,00000000000;3 295,3;877,66;333,00;544,7;-1,635620620621;1 925,3;11 141,8;-9 216,5;0,8272006605740;2 075,1;11 136,0;-9 060,9;0,8136584051724;Нет ДО;35,5;-;-
Спецтехника;Буровая установка;МТЧ_урб_109_ох7500_168847;0,0;0,0;0,0;0,00000000000;3 320,0;1 053,88;334,00;719,9;-2,155315202927;1 840,3;10 668,7;-8 828,4;0,8275047569057;1 871,3;10 864,0;-8 992,7;0,8277522091311;Нет ДО;34,9;-;-
Спецтехника;Буровая установка;МТЧ_урб_17_от4124_156051;0,0;0,0;0,0;0,00000000000;3 272,0;892,22;370,00;522,2;-1,411406156156;1 617,4;10 967,9;-9 350,5;0,8525326294579;1 728,8;11 831,1;-10 102,3;0,8538760296001;Нет ДО;34,4;-;-
Спецтехника;Буровая установка;МТЧ_урб_05_рт2072_168986;0,0;0,0;0,0;0,00000000000;3 303,4;349,31;490,00;-140,7;0,287113945578;1 191,9;10 731,7;-9 539,7;0,8889359977264;1 208,5;10 909,7;-9 701,2;0,8892270181582;Нет ДО;33,9;-;-
Спецтехника;Буровая установка;МТЧ_урб_23_тв0995_157133;0,0;0,0;0,0;0,00000000000;2 915,0;778,36;283,00;495,4;-1,750394581861;1 659,4;10 812,4;-9 153,0;0,8465279894048;1 772,8;10 993,4;-9 220,6;0,8387388739556;Нет ДО;33,7;-;-
Спецтехника;Буровая установка;МТЧ_урб_16_от4077_155727;0,0;0,0;0,0;0,00000000000;3 168,0;887,60;313,00;574,6;-1,835766773163;1 707,0;11 160,8;-9 453,8;0,8470538718465;1 806,6;11 294,7;-9 488,1;0,8400485892473;Нет ДО;33,6;-;-
Спецтехника;Буровая установка;МТЧ_урб_25_та0997_157135;0,0;0,0;0,0;0,00000000000;2 757,0;1 044,83;330,00;714,8;-2,166138888889;1 591,6;10 057,4;-8 465,8;0,8417483643884;1 721,9;10 231,8;-8 509,9;0,8317109404015;Нет ДО;33,2;-;-
Спецтехника;Бульдозер;SHANTUI SD16F(66)_ае5284_174004;0,0;0,0;0,0;0,00000000000;3 175,0;810,56;420,00;390,6;-0,929899470899;2 651,2;16 723,9;-14 072,7;0,8414720994602;2 619,9;16 246,0;-13 626,1;0,8387356887849;Нет ДО;32,7;-;-
Спецтехника;Буровая установка;МТЧ_урб_18_от4121_156052;0,0;0,0;0,0;0,00000000000;3 167,0;346,60;303,00;43,6;-0,143877887789;1 652,2;12 210,5;-10 558,3;0,8646906688811;1 817,4;12 348,7;-10 531,3;0,8528266133277;Нет ДО;31,7;-;-
Спецтехника;Буровая установка;МТЧ_урб_10_ер9836_167092;0,0;0,0;0,0;0,00000000000;4 419,9;781,90;251,00;530,9;-2,115135015494;2 095,3;13 192,3;-11 097,0;0,8411720038119;2 268,8;13 383,1;-11 114,3;0,8304731725189;Нет ДО;31,6;-;-
Спецтехника;Машина трелевочная;МТЧ_трелев_60_ам3687_084961;0,0;0,0;0,0;0,00000000000;3 826,0;431,80;301,00;130,8;-0,434560723514;854,5;13 518,9;-12 664,4;0,9367921478760;718,2;13 204,0;-12 485,8;0,9456073916995;Нет ДО;30,9;-;-
Спецтехника;Буровая установка;МТЧ_урб_15_от4074_155725;0,0;0,0;0,0;0,00000000000;3 405,0;377,85;366,00;11,8;-0,032374772313;1 522,0;9 587,4;-8 065,4;0,8412491460101;1 640,6;10 311,6;-8 671,0;0,8408976298538;Нет ДО;29,9;-;-
Автотранспорт;Лаборатория с ДЭС;Камаз_лаб-ия(дэс)_е066ех_173468;955,0;2 509,0;-1 554,0;6193,73732031850;3 121,0;67,15;263,60;-196,5;0,745257966616;1 475,9;2 296,1;-820,2;0,3572176064128;1 646,1;2 149,3;-503,2;0,2341227376355;989,1;29,3;959,9;-3281,6%
Спецтехника;Буровая установка;МТЧ_урб_121_ер9832_167088;0,0;0,0;0,0;0,00000000000;1 236,0;495,76;221,00;274,8;-1,243257918552;477,1;5 032,8;-4 555,7;0,9052009338831;457,4;5 918,0;-5 460,6;0,9227103751267;Нет ДО;26,3;-;-
Спецтехника;Снегоболотоход;МТЛБ_17_та2401_082411;0,0;0,0;0,0;0,00000000000;2 146,0;1 101,59;573,00;528,6;-0,922493697886;277,1;10 510,5;-10 233,4;0,9736358879216;180,7;10 695,0;-10 514,3;0,9831042543245;Нет ДО;26,2;-;-
Спецтехника;Машина трелевочная;МТЧ_трелев_59_ам3689_084962;0,0;0,0;0,0;0,00000000000;3 083,0;425,46;283,00;142,5;-0,503395170789;1 291,0;12 753,8;-11 462,8;0,8987748701362;1 196,9;12 927,8;-11 730,9;0,9074167183640;Нет ДО;24,2;-;-
Спецтехника;Буровая установка;МТЧ_урб_06_рт3299_169001;0,0;0,0;0,0;0,00000000000;2 971,0;818,20;218,00;600,2;-2,753226299694;1 981,6;8 523,8;-6 542,2;0,7675201642470;2 075,9;8 587,7;-6 511,8;0,7582716756679;Нет ДО;22,9;-;-
Спецтехника;Бульдозер;ZOOMLION ZD160S-3(73)_ак4971_174217;0,0;0,0;0,0;0,00000000000;882,0;297,05;408,00;-110,9;0,271926742919;10,4;4 350,7;-4 340,3;0,9976095965505;219,3;4 469,0;-4 249,7;0,9509286193779;Нет ДО;20,3;-;-
Спецтехника;Буровая установка;МТЧ_урб_21_от4191_156222;0,0;0,0;0,0;0,00000000000;965,0;477,15;175,00;302,1;-1,726557142857;197,5;4 961,4;-4 763,9;0,9601922863737;175,0;5 085,4;-4 910,4;0,9655874226946;Нет ДО;20,0;-;-
Спецтехника;Снегоболотоход;МТЛБ_22_ер9863_083445;0,0;0,0;0,0;0,00000000000;3 735,1;1 092,49;341,00;751,5;-2,203794395569;4 529,1;11 846,7;-7 317,6;0,6176893889834;4 878,6;12 193,0;-7 314,4;0,5998851800213;Нет ДО;18,0;-;-
Спецтехника;Бульдозер;Б10м_бульд_от4028_155283;0,0;0,0;0,0;0,00000000000;3 456,0;813,76;295,00;518,8;-1,758516007533;2 818,5;8 305,2;-5 486,7;0,6606359358670;3 084,9;8 721,0;-5 636,1;0,6462676298590;Нет ДО;17,7;-;-
Спецтехника;ДЭС;ДЭС-15_160536;0,0;0,0;0,0;0,00000000000;2 748,0;2 639,79;932,00;1 707,8;-1,832387339056;605,7;3 640,9;-3 035,2;0,8336400340575;426,2;3 884,0;-3 457,8;0,8902677651905;Нет ДО;15,9;-;-
Автотранспорт;Автоцистерна;Камаз_ац_у365ув_083746;5 697,6;5 944,2;-246,6;0,04148134514;4 605,6;308,97;908,00;-599,0;0,659721916300;2 272,8;6 999,7;-4 726,9;0,6752994422602;2 098,0;8 047,2;-5 949,2;0,7392891715534;311,9;15,8;296,1;-1874,0%
Спецтехника;ДЭС;ДЭС-500_174593;0,0;0,0;0,0;0,00000000000;2 114,0;2 079,06;830,00;1 249,1;-1,504887215529;1 400,2;138 677,7;-137 277,5;0,9899032072208;1 639,0;139 654,7;-138 015,7;0,9882639109174;Нет ДО;13,8;-;-
Спецтехника;ДЭС;ДЭС-30_154740;0,0;0,0;0,0;0,00000000000;2 346,0;2 225,33;822,00;1 403,3;-1,707219856718;582,8;11 842,0;-11 259,2;0,9507853403141;525,6;11 836,0;-11 310,4;0,9555931057790;Нет ДО;13,7;-;-
Спецтехника;Буровая установка;МТЧ_урб_106_ох2264_168161;0,0;0,0;0,0;0,00000000000;2 350,0;572,58;190,00;382,6;-2,013567251462;1 192,9;6 168,7;-4 975,8;0,8066189522829;1 151,7;6 092,0;-4 940,3;0,8109487852922;Нет ДО;13,7;-;-
Автотранспорт;Автоцистерна;Камаз_ац_р605нм_082535;3 672,9;3 546,0;126,9;-0,03577924046;2 302,0;829,64;739,00;90,6;-0,122647722147;310,7;4 758,1;-4 447,4;0,9347006887217;437,6;4 905,9;-4 468,3;0,9108020073625;157,8;13,3;144,5;-1083,4%
Спецтехника;Буровая установка;МТЧ_урб_07_ох7501_168848;0,0;0,0;0,0;0,00000000000;2 936,0;493,94;130,00;363,9;-2,799553418803;1 721,0;6 115,6;-4 394,6;0,7185885276997;1 784,8;6 244,6;-4 459,8;0,7141827673732;Нет ДО;13,2;-;-
Спецтехника;Снегоболотоход;МТЛБ_6_тв8619_082281;0,0;0,0;0,0;0,00000000000;2 479,9;576,54;342,00;234,5;-0,685786224821;1 559,7;7 978,3;-6 418,6;0,8045084509955;1 274,6;8 110,4;-6 835,8;0,8428443097951;Нет ДО;13,0;-;-
Автотранспорт;Шасси;Камаз_АТЗ_м092хн_085055;11 693,0;8 400,2;3 292,8;-0,39199537307;2 773,6;1 094,51;865,00;229,5;-0,265329479769;1 795,9;7 724,4;-5 928,5;0,7675024357936;2 093,0;7 671,2;-5 578,2;0,7271613306914;0,0;10,9;-10,9;100,0%
Автотранспорт;Бортовой с КМУ;Камаз_борт с КМУ_р087ум_081829;3 317,1;4 395,6;-1 078,5;0,24536520789;1 943,2;513,12;799,00;-285,9;0,357796898901;169,0;4 497,3;-4 328,3;0,9624222485192;0,0;4 448,0;-4 448,0;1,0000000000000;459,5;10,4;449,1;-4318,5%
Автотранспорт;Шасси;Камаз_АТЗ_х690ту_083933;72,8;74,0;-1,2;0,01667634200;3 944,0;383,77;1 316,60;-932,8;0,708517941837;618,9;1 137,6;-518,7;0,4559503507446;521,7;800,0;-278,3;0,3478750000000;129,8;9,1;120,7;-1330,4%
Автотранспорт;Шасси;Камаз_АТЗ_р244хр_081913;4 736,9;4 978,0;-241,1;0,04843625908;2 350,0;810,96;705,00;106,0;-0,150293144208;1 326,1;4 446,3;-3 120,2;0,7017533600820;1 225,4;4 631,0;-3 405,6;0,7353919239905;0,0;8,3;-8,3;100,0%
Спецтехника;Снегоболотоход;Газ_сбход_27_от4161_081267;0,0;0,0;0,0;0,00000000000;3 480,6;2 018,19;690,00;1 328,2;-1,924908212560;863,6;3 334,3;-2 470,7;0,7409962211121;904,1;3 615,7;-2 711,6;0,7499525879099;0,0;6,7;-6,7;100,0%
Спецтехника;Сварочный агрегат;АДД155827 в  Газ_сбход_26_ от4161_081267;0,0;0,0;0,0;0,00000000000;3 480,6;8,36;690,00;-681,6;0,987878824477;0,0;3 334,3;-3 334,3;1,0000000000000;0,0;3 615,7;-3 615,7;1,0000000000000;Нет ДО;6,7;-;-
Автотранспорт;Бортовой с КМУ;Камаз_борт С КМУ_р642уо_083635;7 202,0;8 017,4;-815,4;0,10170832926;3 720,6;1 038,94;600,00;438,9;-0,731560185185;2 770,5;7 035,0;-4 264,5;0,6061848243347;2 482,8;6 956,0;-4 473,2;0,6430707303048;1 525,0;6,6;1 518,5;-23065,2%
Спецтехника;Снегоболотоход;МТЛБ_16_0532мм_083895;0,0;0,0;0,0;0,00000000000;506,0;0,00;80,50;-80,5;1,000000000000;131,0;1 934,9;-1 803,9;0,9322958053117;0,0;2 013,5;-2 013,5;1,0000000000000;Нет ДО;6,3;-;-
Автотранспорт;Шасси;Камаз_АТЗ_м077ур_085044;4 949,3;5 514,8;-565,5;0,10253778198;1 012,8;408,91;335,00;73,9;-0,220635157546;0,0;4 075,0;-4 075,0;1,0000000000000;0,0;4 195,6;-4 195,6;1,0000000000000;Нет ДО;6,0;-;-
Спецтехника;Снегоболотоход;МТЛБ_11_мм0528_083884;0,0;0,0;0,0;0,00000000000;694,7;217,10;98,00;119,1;-1,215303287982;261,5;2 577,9;-2 316,4;0,8985608440979;0,0;2 614,1;-2 614,1;1,0000000000000;Нет ДО;6,0;-;-
Спецтехника;Буровая установка;МТЧ_урб_09_ер9161_162861;0,0;0,0;0,0;0,00000000000;1 325,0;131,92;49,00;82,9;-1,692216553288;1 125,8;2 214,4;-1 088,6;0,4916004335260;1 127,0;2 348,9;-1 221,9;0,5201907316346;Нет ДО;5,9;-;-
Спецтехника;ДЭС;ДЭС-200_170050;0,0;0,0;0,0;0,00000000000;1 415,0;1 272,40;349,00;923,4;-2,645849251831;8 807,2;39 973,0;-31 165,8;0,7796712781127;8 789,6;40 191,0;-31 401,4;0,7813042721007;Нет ДО;5,8;-;-
Спецтехника;Снегоболотоход;МТЛБ_18_та2449_082284;0,0;0,0;0,0;0,00000000000;507,7;196,81;102,00;94,8;-0,929509803922;311,8;2 593,2;-2 281,4;0,8797624556532;163,6;2 494,4;-2 330,8;0,9344138365500;Нет ДО;5,7;-;-
Спецтехника;Снегоболотоход;МТЛБ_5_ер4007_82600;0,0;0,0;0,0;0,00000000000;556,1;188,19;103,00;85,2;-0,827117044229;271,3;2 312,0;-2 040,7;0,8826531715651;194,8;2 377,0;-2 182,2;0,9180479596130;Нет ДО;5,6;-;-
Спецтехника;Сейсмический вибратор;НОМАД 65 СВ_7348ак_174426;0,0;0,0;0,0;0,00000000000;3 528,0;2 824,26;392,00;2 432,3;-6,204752692744;36 175,0;54 024,4;-17 849,4;0,3303951547819;35 994,5;37 186,0;-1 191,5;0,0320416285699;0,0;5,6;-5,6;100,0%
Автотранспорт;Автомобиль специальный;Камаз_кран_к725хс_174400;1 875,8;1 958,0;-82,2;0,04198783150;4 106,0;1 128,67;655,00;473,7;-0,723155216285;1 670,4;4 906,5;-3 236,1;0,6595557349084;1 700,1;4 666,0;-2 965,9;0,6356408058294;1 745,0;5,4;1 739,6;-32115,6%
Автотранспорт;Шасси;Камаз_АТЗ_м226ур_085040;1 288,9;1 554,0;-265,1;0,17056679828;1 900,2;589,81;497,00;92,8;-0,186741001565;0,0;2 186,4;-2 186,4;1,0000000000000;0,0;2 142,0;-2 142,0;1,0000000000000;81,5;5,4;76,1;-1409,2%
Спецтехника;Сейсмический вибратор;НОМАД 65 СВ_7350ак_174424;0,0;0,0;0,0;0,00000000000;3 221,0;2 734,64;401,00;2 333,6;-5,819551122195;36 897,6;55 235,6;-18 338,0;0,3319960315449;36 592,8;38 014,0;-1 421,2;0,0373862261272;0,0;5,0;-5,0;100,0%
Спецтехника;Сейсмический вибратор;НОМАД 65 СВ_0701ае_173552;0,0;0,0;0,0;0,00000000000;3 395,0;2 665,93;413,00;2 252,9;-5,455039009954;32 742,3;51 632,8;-18 890,5;0,3658623975457;32 411,3;35 153,0;-2 741,7;0,0779933433846;0,0;4,5;-4,5;100,0%
Спецтехника;Машина трелевочная;МТЧ_трелев_2_ ам3688_084963;0,0;0,0;0,0;0,00000000000;1 804,0;294,01;53,00;241,0;-4,547332285115;1 249,2;3 306,4;-2 057,2;0,6221918437957;1 274,1;3 507,6;-2 233,5;0,6367632846110;Нет ДО;4,4;-;-
Автотранспорт;Шасси;Камаз_АТЗ_р569ре_080909;252,8;267,2;-14,4;0,05398299739;1 664,6;519,42;343,00;176,4;-0,514354551344;907,2;1 837,2;-930,0;0,5061964937338;905,9;1 760,4;-854,5;0,4854010452170;136,6;4,2;132,4;-3191,0%
Спецтехника;Сейсмический вибратор;НОМАД 65 СВ_4975ак_174243;0,0;0,0;0,0;0,00000000000;2 114,0;1 626,82;364,00;1 262,8;-3,469297161172;15 788,5;27 238,2;-11 449,7;0,4203534381006;15 808,0;17 743,0;-1 935,0;0,1090570929381;0,0;4,1;-4,1;100,0%
Спецтехника;Снегоболотоход;Газ-34039_сбход_3679ам_084958;0,0;0,0;0,0;0,00000000000;1 977,0;763,12;673,00;90,1;-0,133911177150;602,8;4 253,5;-3 650,7;0,8582810821232;537,1;4 191,0;-3 653,9;0,8718444285373;Нет ДО;4,0;-;-
Спецтехника;Сейсмический вибратор;НОМАД 65 СВ_4981ак_174335;0,0;0,0;0,0;0,00000000000;3 595,0;2 225,65;353,00;1 872,6;-5,304948851117;37 567,7;52 120,9;-14 553,2;0,2792200441665;37 387,6;33 233,0;4 154,6;-0,1250142930220;0,0;3,9;-3,9;100,0%
Спецтехника;Сейсмический вибратор;НОМАД 65 СВ_2514мк_157751;0,0;0,0;0,0;0,00000000000;2 794,0;1 710,47;216,00;1 494,5;-6,918829732510;29 596,8;39 539,3;-9 942,5;0,2514586752927;29 542,2;22 451,0;7 091,2;-0,3158523005657;0,0;3,8;-3,8;100,0%
Спецтехника;Снегоболотоход;МТЛБ_19_мк7313_083284;0,0;0,0;0,0;0,00000000000;280,4;90,22;74,00;16,2;-0,219136636637;227,4;776,9;-549,5;0,7072793975671;278,7;809,6;-530,9;0,6557437797777;Нет ДО;3,7;-;-
Спецтехника;Снегоболотоход;МТЛБ_101_от2679_081701;0,0;0,0;0,0;0,00000000000;495,7;213,50;64,00;149,5;-2,335954861111;0,0;1 667,3;-1 667,3;1,0000000000000;0,0;1 691,4;-1 691,4;1,0000000000000;Нет ДО;3,3;-;-
Спецтехника;Бульдозер;SHANTUI SD17(68)_ан0137_175717;0,0;0,0;0,0;0,00000000000;2 472,1;812,88;47,00;765,9;-16,295242316785;3 758,1;11 364,8;-7 606,7;0,6693213940574;3 665,8;11 482,6;-7 816,8;0,6807522227387;Нет ДО;3,1;-;-
Спецтехника;Сейсмический вибратор;НОМАД 65 СВ_4972ак_174240;0,0;0,0;0,0;0,00000000000;2 728,0;1 933,57;277,00;1 656,6;-5,980412154031;27 811,7;34 756,8;-6 945,1;0,1998198913594;27 664,4;16 031,0;11 633,4;-0,7256814921090;0,0;2,9;-2,9;100,0%
Спецтехника;Снегоболотоход;Газ-34039_сбход_3697ам_084979;0,0;0,0;0,0;0,00000000000;1 278,0;1 138,50;472,00;666,5;-1,412078625235;219,2;2 618,9;-2 399,7;0,9163007369506;0,0;2 901,0;-2 901,0;1,0000000000000;Нет ДО;2,9;-;-
Автотранспорт;Легковой;Рено Дастер_легк_е675ех_084799;29 162,1;28 031,0;1 131,1;-0,04035339764;1 446,0;678,13;312,33;365,8;-1,171160618997;1 283,5;3 091,0;-1 807,5;0,5847675863140;1 330,8;2 784,2;-1 453,4;0,5220188132361;Нет ДО;2,8;-;-
Автотранспорт;Шасси;Камаз_АТЗ_а484ха_084581;11 101,2;10 981,0;120,2;-0,01094572772;2 085,0;1 173,04;579,88;593,2;-1,022891577808;4 129,7;6 533,8;-2 404,1;0,3679472404225;4 140,3;4 885,0;-744,7;0,1524462640737;338,6;2,6;336,1;-13101,5%
Автотранспорт;Легковой;Рено Дастер_легк_а384ха_084565;19 261,0;17 956,0;1 305,0;-0,07267906617;969,0;386,55;310,42;76,1;-0,245263534676;460,9;1 978,6;-1 517,7;0,7670516287180;464,0;1 971,0;-1 507,0;0,7645865043125;Нет ДО;2,3;-;-
Автотранспорт;Легковой;Рено Дастер_легк_к796хс_084905;9 688,2;9 867,0;-178,8;0,01811820661;1 173,0;647,19;284,00;363,2;-1,278843896714;792,0;1 264,8;-472,8;0,3737942376419;777,8;1 265,0;-487,2;0,3851383399209;Нет ДО;1,9;-;-
Спецтехника;Снегоболотоход;МТЛБ_8_7320мк_083278;0,0;0,0;0,0;0,00000000000;116,0;8,02;28,00;-20,0;0,713501984127;0,0;448,4;-448,4;1,0000000000000;0,0;619,0;-619,0;1,0000000000000;Нет ДО;1,8;-;-
Спецтехника;Снегоболотоход;МТЛБ_28_мк7314_083283;0,0;0,0;0,0;0,00000000000;89,5;1,95;28,00;-26,0;0,930228174603;21,1;258,8;-237,7;0,9184777359220;0,0;311,5;-311,5;1,0000000000000;Нет ДО;1,5;-;-
Спецтехника;Снегоболотоход;Газ_сбход_26_от4045_082547;0,0;0,0;0,0;0,00000000000;2 640,8;1 066,80;158,65;908,2;-5,724370905945;112,6;1 741,9;-1 629,3;0,9353585916094;108,4;1 737,4;-1 629,0;0,9376064200245;0,0;1,4;-1,4;100,0%
Спецтехника;Снегоболотоход;МТЛБ_9_тв8625_082274;0,0;0,0;0,0;0,00000000000;158,0;16,08;99,00;-82,9;0,837623456790;0,0;323,4;-323,4;1,0000000000000;0,0;206,0;-206,0;1,0000000000000;Нет ДО;1,3;-;-
Спецтехника;Снегоболотоход;МТЛБ_116_мк7330_083324;0,0;0,0;0,0;0,00000000000;302,6;65,51;81,00;-15,5;0,191193415638;154,0;568,5;-414,5;0,7291116974494;126,8;630,4;-503,6;0,7988669839112;Нет ДО;1,2;-;-
Автотранспорт;Шасси;Урал_АТЗ_р882нм_080988;53,5;48,7;4,8;-0,09827986572;299,9;49,13;164,00;-114,9;0,700399728997;0,0;121,7;-121,7;1,0000000000000;0,0;160,1;-160,1;1,0000000000000;0,0;1,2;-1,2;100,0%
Спецтехника;Бульдозер;ТМ10_бульд_6237мк_165992;0,0;0,0;0,0;0,00000000000;804,0;140,23;34,50;105,7;-3,064685990338;528,8;1 321,3;-792,5;0,5997880874896;481,1;1 409,0;-927,9;0,6585521646558;Нет ДО;1,1;-;-
Спецтехника;Снегоболотоход;МТЛБ_20_ер9805_083408;0,0;0,0;0,0;0,00000000000;118,0;47,42;63,00;-15,6;0,247328042328;238,4;305,6;-67,2;0,2197676321388;370,6;410,0;-39,4;0,0960975609756;Нет ДО;0,9;-;-
